A.H3K36me3.intersect.value	CLL.A34023.CEMT_4.H3K36me3.hg38.bwa-sb.IX2824.C3YJAACXX_6_ACTCTC.FindER2.bed.remDups.bed.intersect.value	CLL.A34039.CEMT_5.H3K36me3.hg38.bwa-sb.IX2845.C4C9JACXX_3_AGCGCT.FindER2.bed.remDups.bed.intersect.value	CLL.A34078.CEMT_6.H3K36me3.hg38.bwa-sb.IX2845.C4C9JACXX_3_AGTTCC.FindER2.bed.remDups.bed.intersect.value	CLL.A34942.CEMT_26.H3K36me3.hg38.bwa-sb.IX2652.C3TC1ACXX_2_ACTCTC.FindER2.bed.remDups.bed.intersect.value	CLL.A34949.CEMT_27.H3K36me3.hg38.bwa-sb.IX2824.C3YJAACXX_6_AGCGCT.FindER2.bed.remDups.bed.intersect.value	CLL.A34956.CEMT_28.H3K36me3.hg38.bwa-sb.IX2824.C3YJAACXX_6_AGTTCC.FindER2.bed.remDups.bed.intersect.value	CLL.A34963.CEMT_29.H3K36me3.hg38.bwa-sb.IX2824.C3YJAACXX_6_CCACGC.FindER2.bed.remDups.bed.intersect.value	CLL.A35240.CEMT_25.H3K36me3.hg38.bwa-sb.IX2652.C3TC1ACXX_2_GCACTT.FindER2.bed.remDups.bed.intersect.value	CLL.A35247.CEMT_30.H3K36me3.hg38.bwa-sb.IX2824.C3YJAACXX_6_GGCTAC.FindER2.bed.remDups.bed.intersect.value	CLL.A60647.CEMT_94.H3K36me3.hg38.bwa-sb.IX4417.C9587ANXX_2_AGCGCT.FindER2.bed.remDups.bed.intersect.value	CLL.A60654.CEMT_95.H3K36me3.hg38.bwa-sb.IX4417.C9587ANXX_2_AGTTCC.FindER2.bed.remDups.bed.intersect.value	CLL.A60661.CEMT_96.H3K36me3.hg38.bwa-sb.IX4417.C9587ANXX_2_CCACGC.FindER2.bed.remDups.bed.intersect.value	CLL.A60666.CEMT_97.H3K36me3.hg38.bwa-sb.IX4419.C9587ANXX_4_ATGTCA.FindER2.bed.remDups.bed.intersect.value	EGAN00001091882_EGAX00001135678_EGAR00001139764_NBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001091897_EGAX00001135685_EGAR00001139767_NBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001095818_EGAX00001133241_EGAR00001137327_NBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001107643_EGAX00001215952_EGAR00001228603_NBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001107668_EGAX00001171934_EGAR00001185148_NBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001173679_EGAX00001133248_EGAR00001137335_NBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001202786_EGAX00001323204_EGAR00001352516_CLL_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001202787_EGAX00001291868_EGAR00001320595_CLL_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001202788_EGAX00001323211_EGAR00001352511_CLL_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001202789_EGAX00001291885_EGAR00001320546_CLL_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001235813_EGAX00001323208_EGAR00001352512_CLL_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001258588_EGAX00001326464_EGAR00001355737_csMBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265738_EGAX00001272587_EGAR00001300134_PBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265740_EGAX00001272615_EGAR00001300042_GCBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265741_EGAX00001272623_EGAR00001300050_NBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265742_EGAX00001272638_EGAR00001300127_NBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265743_EGAX00001272667_merged3runs_NBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265744_EGAX00001272688_EGAR00001300081_NBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265747_EGAX00001272657_EGAR00001300004_NBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265748_EGAX00001272663_EGAR00001300010_PBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265749_EGAX00001272652_EGAR00001299999_GCBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265750_EGAX00001272583_EGAR00001300071_CLL_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001276797_EGAX00001304986_EGAR00001334469_GCBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001276798_EGAX00001304994_EGAR00001334419_NBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001277490_EGAX00001326453_EGAR00001355726_csMBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001277491_EGAX00001305063_EGAR00001334390_csMBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001277492_EGAX00001305082_EGAR00001334361_NBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001295795_EGAX00001326624_EGAR00001355770_PBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001295796_EGAX00001326575_EGAR00001355825_CLL_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001295801_EGAX00001326601_EGAR00001355747_NBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001295815_EGAX00001326483_EGAR00001355810_usMBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	GCBC.A68890.CEMT_129.H3K36me3.hg38.bwa-sb.IX5127.CAVYBANXX_5_ATCCTA.FindER2.bed.remDups.bed.intersect.value	GCBC.A70852.CEMT_134.H3K36me3.hg38.IX5208.CAVPBANXX_1_ACAGTG.FindER2.bed.remDups.bed.intersect.value	GCBC.A70859.CEMT_135.H3K36me3.hg38.A70859_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	GCBC.A70866.CEMT_136.H3K36me3.hg38.IX5211.CAVPBANXX_4_ACTGAT.FindER2.bed.remDups.bed.intersect.value	GCBC.A70873.CEMT_137.H3K36me3.hg38.IX5212.CAVPBANXX_5_ATCCTA.FindER2.bed.remDups.bed.intersect.value	GCBC.A70880.CEMT_138.H3K36me3.hg38.IX5214.CAVPBANXX_7_CACTCA.FindER2.bed.remDups.bed.intersect.value
chr12_68401650_68402100	0	0	0	225	450	150	450	0	0	0	0	0	0	0	0	150	0	0	0	0	0	225	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0	450	450	0	0	0	0	0	0	0	0	0	0	0
chr12_68420400_68420700	0	0	0	225	0	0	300	0	0	0	0	0	0	300	0	75	0	225	0	0	0	300	0	0	0	300	0	0	0	0	0	0	225	0	0	0	0	0	0	150	0	0	0	0	0	0	0	0	0	0
chr12_68422550_68423100	0	0	150	25	225	0	550	0	0	0	0	0	0	0	0	0	0	0	0	75	0	525	0	0	550	0	0	0	375	0	0	0	525	0	0	0	0	550	225	0	0	0	300	0	0	0	0	0	0	0
chr12_68432900_68433250	0	0	0	0	325	0	350	0	0	0	0	0	0	0	350	0	175	325	0	0	25	350	0	350	350	350	300	350	350	0	350	350	350	350	0	100	350	350	350	350	350	0	350	350	25	100	0	175	0	0
chr12_69207300_69207850	0	0	0	0	550	0	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0	550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	225	0	550	525	0	0
chr12_73974050_73974400	350	0	0	100	350	350	350	0	350	0	0	0	0	0	100	0	0	0	0	0	0	325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr12_75403050_75403450	0	0	0	0	400	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	400	0	0	0	225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr12_82708050_82708350	0	0	300	0	300	0	300	0	0	0	0	0	0	0	0	0	0	0	0	0	300	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	300	0	300	300	0	0	0	0	0	0	0	0
chr12_82844000_82844450	0	100	0	125	400	0	450	25	50	0	0	0	0	0	0	50	0	0	275	0	0	450	250	0	175	0	0	0	0	0	450	0	0	0	0	0	0	450	275	0	0	0	0	0	0	0	0	0	0	0
chr12_83010900_83011200	0	300	150	300	300	0	300	300	0	0	0	0	0	0	0	300	0	0	75	300	75	300	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0	0	0	0	0	150	0	0	300
chr12_88230750_88231050	0	0	0	0	300	0	0	0	0	0	0	0	0	300	0	0	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr12_89355300_89355750	0	0	0	0	0	0	450	0	0	0	0	0	0	0	0	225	0	0	0	0	0	450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr12_89358050_89358350	0	0	0	0	0	0	300	0	0	0	0	0	0	0	300	300	125	0	50	0	0	275	0	0	50	0	0	200	0	200	300	300	0	0	0	0	300	300	300	300	0	0	300	300	0	0	0	0	0	0
chr12_90076800_90077250	0	0	0	0	300	0	450	0	0	0	0	0	0	0	450	0	0	0	0	0	0	450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	450	0	450	450	0	450
chr12_91533800_91534450	0	0	0	25	650	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	25	650	175	400	650
chr12_91874700_91875050	0	0	0	0	350	0	0	0	0	0	0	0	0	0	0	200	0	0	0	0	0	350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr12_92209100_92209450	0	0	0	175	0	0	350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	250	0	0
chr12_92409150_92409450	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr12_92767800_92768350	0	0	0	0	525	0	550	300	0	0	0	0	0	0	0	250	0	0	0	450	0	550	0	0	550	375	0	0	0	0	550	0	0	550	0	550	0	550	550	0	0	0	0	550	550	25	0	100	150	0
chr12_93086000_93086350	0	0	350	350	350	0	350	0	0	0	0	250	0	25	0	0	0	175	0	0	0	325	175	0	0	0	0	0	0	0	0	0	325	0	0	0	325	350	0	250	0	0	0	0	350	350	350	350	350	350
chr12_93092550_93093000	0	0	0	0	0	0	450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	0
chr12_93100700_93101250	0	0	0	150	0	0	550	0	0	0	0	0	0	550	0	0	0	0	0	0	0	550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr12_93111800_93112100	0	0	0	50	0	0	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	275	125	0	0	0
chr12_93116300_93116850	0	0	0	0	0	0	550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr12_93299400_93299850	0	0	0	0	0	0	450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr12_93370200_93370550	0	0	0	350	0	0	350	75	0	0	0	0	0	0	200	0	0	0	0	0	0	350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr12_94151300_94152300	0	0	0	0	0	0	1000	0	0	0	0	0	0	525	0	0	0	375	0	0	0	975	0	0	450	0	0	0	0	0	0	600	0	0	0	0	0	150	1000	300	0	0	450	750	0	0	0	0	0	0
chr12_94154650_94155050	0	0	0	0	0	0	400	0	0	0	0	0	0	125	400	0	400	400	0	0	0	400	0	0	350	0	0	0	400	350	400	400	0	0	0	0	200	400	400	400	0	0	400	400	0	400	0	0	0	0
chr12_94155400_94155900	0	0	225	0	0	0	500	0	0	0	0	0	0	150	500	0	350	75	0	0	0	500	0	0	225	0	0	0	350	0	0	500	0	0	0	0	0	500	500	500	0	0	375	500	0	125	0	0	0	0
chr12_94166500_94166850	0	0	0	0	0	0	350	0	0	0	0	0	0	0	150	125	75	350	0	0	0	350	0	0	75	0	0	275	350	350	350	150	0	0	0	0	0	350	350	350	0	0	350	350	0	0	0	0	0	0
chr12_94195900_94196200	200	0	0	0	275	0	300	0	25	0	0	0	0	300	300	300	300	300	300	0	300	300	300	50	300	200	0	300	300	300	300	300	300	0	0	0	300	300	300	300	0	0	300	300	0	0	0	0	0	0
chr12_94204050_94204350	0	0	0	0	0	0	300	0	0	0	0	0	0	0	0	225	0	150	0	0	0	300	0	0	300	0	0	0	300	75	300	75	150	0	0	0	0	300	300	75	0	0	225	300	0	0	0	0	0	0
chr12_94214100_94215450	0	0	0	225	0	0	1350	375	0	0	0	0	0	375	300	675	675	450	0	0	0	1350	0	0	600	0	0	0	1200	0	1200	0	0	0	0	0	0	1350	1350	525	0	0	225	1350	0	525	300	525	300	0
chr12_94217850_94218200	0	0	0	0	0	0	350	0	0	75	0	0	0	0	350	350	150	200	350	0	0	350	0	0	350	0	0	150	350	125	350	125	350	0	0	0	0	350	350	350	0	0	50	350	0	275	0	0	0	0
chr12_94271550_94271900	0	0	0	0	350	50	350	0	0	275	0	0	0	50	350	350	350	350	225	0	350	350	350	0	350	0	0	350	350	275	350	75	125	0	0	225	350	350	350	350	125	0	350	350	0	0	0	0	0	0
chr12_94725200_94725500	0	0	0	0	300	0	300	0	0	0	275	50	0	0	0	0	300	0	275	0	300	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	0	0	0	300	300	25	300	300	25
chr12_95015100_95015450	200	0	0	0	0	0	350	0	0	0	0	0	0	0	0	0	350	50	0	0	0	350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr12_95134500_95135050	0	0	0	525	0	0	550	0	0	0	0	0	0	0	0	0	550	550	0	0	0	550	0	0	550	550	550	0	0	0	0	525	550	550	0	550	0	550	550	0	550	0	225	450	550	550	550	550	550	550
chr12_95156450_95156850	0	0	0	325	400	0	400	0	0	0	0	0	100	0	0	0	0	0	0	0	0	375	0	0	0	150	400	0	0	0	0	0	225	400	0	400	0	0	400	0	0	0	0	0	400	400	400	400	400	400
chr12_95208950_95209300	0	0	0	0	325	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	350	0	0	350	325	350	0	0	0	0	0	350	350	0	350	0	350	350	100	350	0	0	0	350	350	350	350	350	350
chr12_95613600_95613900	0	0	0	300	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr12_96117350_96117700	0	0	0	0	0	0	350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	25	350	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr12_96127650_96128050	0	0	0	0	0	0	400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	400	0	400	175	400	325
chr12_96130800_96131400	0	0	0	0	0	0	600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	600	0	0	150	0	0	0	0	0	0	0	525	0	0	600	0	0	0	0	75	0	0	0	525	300	525	450	450	450
chr12_96132300_96132600	0	0	0	150	0	0	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr12_96138050_96138350	0	0	0	0	0	0	300	0	0	50	0	0	0	0	0	0	0	0	0	0	0	275	0	0	0	0	0	0	0	0	0	0	175	275	0	300	0	0	0	0	0	0	0	0	0	275	0	0	0	0
chr12_96140000_96140400	0	0	0	0	0	0	400	0	0	0	0	0	75	0	0	0	0	0	0	0	0	375	0	0	0	0	0	0	0	0	0	0	400	225	0	225	0	0	0	0	0	0	0	0	0	0	0	400	75	75
chr12_96164950_96165400	0	50	0	0	0	0	450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr12_96174300_96174600	0	0	0	75	0	0	300	75	75	0	0	0	0	0	0	0	0	0	0	0	0	300	0	0	225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	300	150	225	300	225
chr12_96177450_96178050	0	0	75	600	0	0	600	75	0	0	0	0	0	0	0	0	0	0	0	0	0	600	0	0	0	0	0	0	0	0	0	0	600	0	0	0	0	225	0	0	0	0	0	0	300	0	75	225	75	75
chr12_96204100_96204500	50	0	0	0	0	0	400	0	0	0	0	0	0	0	0	400	400	400	275	0	0	400	0	0	0	0	400	400	200	400	400	400	400	400	0	400	125	400	400	400	0	0	400	400	400	400	400	400	400	400
chr12_96212700_96213100	0	0	0	0	0	0	400	0	0	0	0	0	0	0	0	400	400	250	0	0	0	400	0	0	0	100	400	400	0	375	0	400	400	400	0	400	225	400	400	400	400	0	400	400	400	400	400	400	400	400
chr12_96217450_96217750	300	0	300	300	300	0	300	300	0	25	0	0	0	300	125	50	300	125	0	0	0	300	0	0	300	300	300	300	300	300	300	300	300	300	0	300	300	300	300	300	50	0	300	300	300	200	300	300	300	200
chr12_96221850_96222150	300	0	75	0	300	0	300	300	0	0	0	0	0	300	300	300	300	300	300	0	0	300	0	300	0	300	300	300	300	300	300	300	300	300	0	300	300	300	300	300	300	0	300	300	300	300	300	300	300	300
chr12_100254900_100255350	0	0	0	0	450	0	450	0	0	0	450	0	75	0	0	0	0	0	0	0	300	450	0	0	0	0	150	0	0	0	0	450	225	0	0	150	0	0	0	0	0	0	450	0	375	0	0	450	0	0
chr12_101889600_101889900	300	150	0	150	300	150	300	300	0	75	0	0	150	0	0	0	0	0	0	0	150	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0	0
chr12_103459600_103459950	0	0	0	275	350	0	350	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	350	0	0	0	0	0	0	0	0	0	0
chr12_103636400_103636900	0	0	0	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr12_103754700_103755100	0	0	0	225	400	0	400	0	0	0	400	0	0	0	0	325	0	0	0	0	0	400	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr12_104235650_104236050	0	0	0	0	400	0	400	0	0	0	0	0	0	0	0	0	0	400	0	0	0	375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	400	400	400	400	400	400
chr12_104747600_104748000	0	325	100	400	400	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0	0	400	0	0	0	0	0	0	0	100	175	25	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0
chr12_104839800_104840250	0	0	0	0	0	0	450	0	0	0	0	0	75	0	0	0	0	0	0	0	0	450	0	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	0	450	375	300	450	300	0
chr12_104849400_104849700	0	0	0	0	300	0	300	225	0	0	0	0	0	300	0	0	0	0	150	0	75	300	0	0	0	0	0	0	0	0	0	0	300	300	0	0	0	0	225	0	0	0	0	0	150	300	0	300	0	300
chr12_106990600_106991050	200	300	0	425	450	0	0	0	0	0	0	0	0	0	0	300	0	425	25	0	0	450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	125	0	0	175	0	0	0	0
chr12_106998900_107000250	1350	375	0	0	1350	0	1350	0	0	0	0	150	0	1050	1350	750	1350	1275	1200	0	1350	1350	0	0	1050	0	0	1350	1350	1350	1350	1200	450	0	0	0	1350	750	1350	1350	0	0	1350	1125	0	1275	0	0	0	0
chr12_107002650_107002950	300	0	0	0	300	0	300	0	0	0	0	300	300	0	300	0	0	225	0	0	300	300	0	0	0	0	0	0	0	300	300	0	0	0	0	0	0	0	150	300	0	0	0	0	300	0	300	300	300	300
chr12_107003850_107004150	300	0	0	0	300	0	300	0	0	0	0	300	0	300	150	0	300	0	0	0	300	300	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	300	0	0	0	0	300	0	0	300	0	0	0	0
chr12_107011450_107012200	50	725	0	0	750	0	750	0	175	0	0	50	0	0	0	0	750	0	0	0	750	750	0	0	0	0	0	0	0	0	100	625	0	0	125	0	0	750	0	0	0	0	0	175	0	0	0	0	0	0
chr12_107013900_107014450	0	0	0	0	525	0	550	0	0	0	0	0	0	0	0	400	300	0	525	0	550	550	0	0	0	0	0	0	450	0	550	0	0	0	0	0	0	475	0	375	0	0	525	550	0	100	0	0	0	0
chr12_107017050_107017650	450	0	0	0	600	0	600	0	0	0	0	600	0	375	600	600	0	600	0	0	600	75	0	450	600	0	0	150	375	450	600	75	0	0	0	0	450	600	600	600	0	0	600	600	0	0	0	0	0	0
chr12_107018150_107018700	550	0	0	0	525	0	550	0	0	0	0	325	0	0	0	75	550	175	25	0	550	550	0	0	0	0	0	0	550	0	550	250	0	0	0	0	550	525	550	550	450	0	550	550	0	0	0	0	0	0
chr12_107019600_107020800	600	0	0	0	1200	0	1200	0	0	0	0	1200	0	900	1200	450	1200	450	375	0	1200	1200	0	0	300	0	0	300	525	675	1200	150	0	0	0	0	1200	525	1200	1200	0	0	600	375	0	375	0	0	0	0
chr12_107035950_107036650	0	0	0	0	700	0	700	0	0	0	300	525	0	550	600	625	150	0	0	0	700	700	0	150	0	0	0	0	0	300	700	375	0	0	0	0	0	375	300	700	0	0	700	25	0	0	0	0	0	0
chr12_107045250_107045550	0	0	0	0	300	0	75	0	0	0	0	0	0	0	300	0	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	0
chr12_110056150_110056450	0	0	300	0	300	0	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr12_114348200_114348600	0	0	0	250	400	0	0	0	0	0	0	0	0	400	0	25	0	0	0	0	0	375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr12_115343400_115343850	0	0	0	0	0	0	450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr12_115348050_115348450	0	0	0	250	400	0	400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr12_116802200_116802600	0	100	250	0	400	0	400	0	0	175	0	0	175	0	0	0	300	400	75	100	225	400	0	0	0	0	400	0	0	0	0	150	0	400	0	400	0	0	0	300	0	0	0	75	400	400	400	400	400	400
chr12_117920000_117920350	100	0	0	0	325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr12_117934650_117934950	300	0	0	0	300	150	300	0	300	0	0	0	0	300	0	0	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr12_118075950_118076250	150	300	0	0	300	0	300	0	75	150	0	0	0	0	0	0	0	0	0	0	300	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr12_118088250_118088700	450	450	75	0	450	225	450	450	75	0	0	0	0	0	0	0	0	0	0	0	450	450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr12_118129800_118130100	0	0	0	300	300	0	300	0	150	0	0	0	0	0	0	0	0	225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	300	0	150	150
chr12_118374350_118374700	0	0	0	0	350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0
chr12_119846550_119846850	0	300	0	300	300	0	300	300	0	300	0	225	0	300	150	0	0	300	0	0	0	300	0	0	0	300	300	0	0	0	0	0	300	300	0	300	0	0	300	75	0	0	0	300	300	300	300	300	300	300
chr12_121919600_121919950	0	0	0	0	350	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	350	0	0	0	0	350	0	0	0	0	0	0	350	0	350	0	0	0	0	0	0	0	0	250	0	0	25	250	0
chr12_122027600_122027950	0	0	0	0	0	0	350	0	0	0	0	0	0	175	0	0	100	0	0	0	0	350	0	0	0	0	350	25	350	350	175	0	0	350	0	350	0	0	0	350	0	0	0	350	175	0	175	250	350	0
chr12_122034000_122034600	600	0	75	225	600	0	600	600	0	0	0	0	0	600	600	600	600	600	600	0	450	600	0	0	600	600	600	600	600	600	600	600	600	600	0	600	600	600	600	600	225	0	600	600	600	600	600	600	600	600
chr12_122039100_122039600	500	0	75	0	500	0	500	500	0	0	0	0	0	500	500	500	500	500	500	0	500	500	0	0	500	500	500	500	500	500	500	500	500	500	0	500	500	500	500	500	500	0	500	500	500	500	500	500	500	500
chr12_122049150_122049500	350	0	0	0	350	200	350	350	0	0	0	0	0	350	350	350	350	350	350	0	350	350	0	0	350	350	350	350	350	350	350	350	350	350	0	350	350	350	350	350	350	0	350	350	350	350	350	350	350	350
chr12_122052100_122052450	350	0	225	350	350	0	350	350	50	0	0	0	0	350	350	350	350	350	350	300	0	350	0	0	350	350	350	350	350	350	350	350	350	350	0	350	350	350	350	350	350	0	350	350	350	350	350	350	350	350
chr12_122434350_122434650	300	225	0	300	300	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr12_123849600_123850200	0	300	0	0	600	0	0	0	0	0	0	0	0	0	0	375	0	0	0	0	0	600	0	0	0	600	0	0	0	375	0	0	0	0	0	0	0	0	0	300	0	0	450	0	0	0	0	0	0	0
chr12_124210950_124211300	0	0	0	125	350	0	0	0	0	0	0	0	0	275	0	0	0	0	0	0	0	350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
