A.H3K4me1.intersect.value	CLL.A34019.CEMT_4.H3K4me1.hg38.A34019_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	CLL.A34035.CEMT_5.H3K4me1.hg38.A34035_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	CLL.A34074.CEMT_6.H3K4me1.hg38.A34074_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	CLL.A34938.CEMT_26.H3K4me1.hg38.A34938_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	CLL.A34945.CEMT_27.H3K4me1.hg38.A34945_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	CLL.A34952.CEMT_28.H3K4me1.hg38.A34952_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	CLL.A34959.CEMT_29.H3K4me1.hg38.A34959_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	CLL.A35236.CEMT_25.H3K4me1.hg38.A35236_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	CLL.A35243.CEMT_30.H3K4me1.hg38.A35243_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	CLL.A60643.CEMT_94.H3K4me1.hg38.bwa-sb.IX4413.C958UANXX_6_ATCACG.FindER2.bed.remDups.bed.intersect.value	CLL.A60650.CEMT_95.H3K4me1.hg38.bwa-sb.IX4414.C958UANXX_7_CTAGCT.FindER2.bed.remDups.bed.intersect.value	CLL.A60657.CEMT_96.H3K4me1.hg38.bwa-sb.IX4414.C958UANXX_7_AACTTG.FindER2.bed.remDups.bed.intersect.value	CLL.A60670.CEMT_97.H3K4me1.hg38.bwa-sb.IX4412.C958UANXX_5_ACGATA.FindER2.bed.remDups.bed.intersect.value	EGAN00001091897_EGAX00001135686_EGAR00001139768_NBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001095818_EGAX00001133242_EGAR00001137328_NBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001107643_EGAX00001215953_EGAR00001228604_NBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001107668_EGAX00001215622_EGAR00001228081_NBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001173679_EGAX00001133247_EGAR00001137334_NBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001202786_EGAX00001272679_merged2runs_CLL_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001202787_EGAX00001231900_EGAR00001245926_CLL_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001202788_EGAX00001215636_EGAR00001228045_CLL_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001202789_EGAX00001272596_EGAR00001300137_CLL_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001235813_EGAX00001234407_EGAR00001248465_CLL_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001258588_EGAX00001291824_EGAR00001320548_csMBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001265738_EGAX00001272600_EGAR00001300131_PBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001265740_EGAX00001272621_EGAR00001300048_GCBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001265741_EGAX00001272624_EGAR00001300051_NBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001265742_EGAX00001272707_EGAR00001300114_NBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001265743_EGAX00001272668_merged3runs_NBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001265744_EGAX00001364257_EGAR00001401411_NBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001265747_EGAX00001272656_EGAR00001300003_NBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001265748_EGAX00001272661_EGAR00001300008_PBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001265749_EGAX00001272650_EGAR00001299997_GCBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001274157_EGAX00001419429_EGAR00001456616_MBC_H3K4me1_PAIRED.FindER2.bed.intersect.value	EGAN00001276795_EGAX00001304981_EGAR00001334464_NBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001276796_EGAX00001304983_EGAR00001334466_PBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001276797_EGAX00001305005_EGAR00001334422_GCBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001277490_EGAX00001326452_EGAR00001355725_csMBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001277491_EGAX00001305085_EGAR00001334364_csMBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001277492_EGAX00001305061_EGAR00001334388_NBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001295796_EGAX00001326574_EGAR00001355824_CLL_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001295815_EGAX00001326490_EGAR00001355777_usMBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001358538_EGAX00001371128_EGAR00001408501_CLL_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001358558_EGAX00001371127_EGAR00001408500_CLL_H3K4me1_SINGLE.FindER2.bed.intersect.value	GCBC.A68886.CEMT_129.H3K4me1.hg38.bwa-sb.IX5126.CAVYBANXX_4_AGCGCT.FindER2.bed.remDups.bed.intersect.value	GCBC.A70848.CEMT_134.H3K4me1.hg38.IX5208.CAVPBANXX_1_ATCACG.FindER2.bed.remDups.bed.intersect.value	GCBC.A70855.CEMT_135.H3K4me1.hg38.IX5209.CAVPBANXX_2_GATCAG.FindER2.bed.remDups.bed.intersect.value	GCBC.A70862.CEMT_136.H3K4me1.hg38.IX5210.CAVPBANXX_3_ACCCAG.FindER2.bed.remDups.bed.intersect.value	GCBC.A70869.CEMT_137.H3K4me1.hg38.IX5211.CAVPBANXX_4_AGCGCT.FindER2.bed.remDups.bed.intersect.value	GCBC.A70876.CEMT_138.H3K4me1.hg38.IX5213.CAVPBANXX_6_CAAAAG.FindER2.bed.remDups.bed.intersect.value
chr1_234247150_234247500	350	0	0	125	350	0	350	0	0	200	350	0	350	0	0	0	0	0	0	125	350	0	0	275	275	50	0	0	0	0	0	125	0	125	0	0	0	0	0	350	0	50	50	0	50	0	0	0	0	350
chr1_234737400_234738100	700	25	0	0	625	450	700	0	475	400	0	0	250	0	0	0	0	0	475	700	550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	250	475	0	0	0	0	0	0
chr1_234862400_234863300	900	0	0	0	900	575	900	0	875	800	725	0	800	375	500	650	450	0	0	725	875	800	900	0	900	900	725	800	650	725	575	900	900	275	725	900	900	0	500	800	0	425	800	900	900	900	850	900	900	900
chr10_77200_77500	300	0	0	0	300	0	300	125	125	50	0	0	0	300	300	300	300	275	0	200	300	0	0	275	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	0	300	0	300	275	125	300	275	125	0
chr10_294550_294850	275	0	0	275	300	0	300	0	0	125	275	300	0	300	0	300	0	25	0	275	300	0	0	300	300	300	300	300	300	200	0	300	300	300	300	300	300	300	300	300	0	300	300	300	300	300	300	300	300	300
chr10_351900_352600	700	0	0	0	700	475	700	0	0	700	700	0	100	0	150	0	525	0	0	675	700	175	0	0	0	0	0	0	0	0	475	0	0	700	225	0	0	0	0	0	150	625	700	600	0	0	0	0	0	0
chr10_356150_356450	300	50	0	0	300	0	300	0	300	300	275	275	300	300	275	0	300	0	0	300	300	0	200	300	125	275	300	0	300	50	300	275	300	300	200	200	275	300	0	300	0	300	300	300	200	0	0	0	175	0
chr10_541200_541650	450	0	0	0	450	0	450	0	0	450	450	375	450	0	300	0	0	0	0	450	450	0	0	450	0	75	0	450	450	225	0	0	150	450	0	0	0	450	450	0	0	450	450	450	0	0	0	0	0	0
chr10_1233350_1233700	350	0	0	0	350	100	350	0	0	0	350	0	325	0	0	0	0	0	0	325	350	100	0	0	0	0	0	0	0	0	0	0	0	0	350	0	0	0	0	0	0	0	0	250	0	0	0	0	0	0
chr10_2934650_2935050	400	0	0	0	400	0	400	0	0	0	0	150	0	0	375	0	225	0	0	375	225	0	0	0	0	0	300	0	0	300	0	0	0	0	300	0	0	0	325	0	0	0	0	400	0	0	0	0	0	0
chr10_2951950_2952250	300	125	50	50	300	0	300	0	300	0	300	300	300	0	0	0	0	0	300	300	300	0	0	0	200	0	0	0	0	0	0	50	0	200	0	125	0	0	0	50	0	0	125	275	50	275	300	300	0	275
chr10_2984100_2984450	350	0	50	0	350	0	350	0	0	0	125	275	125	200	0	50	275	350	350	350	75	0	0	125	0	0	0	50	125	0	50	0	0	50	350	0	0	125	0	350	0	200	350	350	0	0	0	0	0	0
chr10_3022250_3022950	675	225	0	0	700	0	700	0	0	0	525	0	0	0	0	0	325	0	0	700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr10_3027750_3028500	750	0	75	0	750	0	750	0	0	0	0	0	0	0	0	0	0	0	0	750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	750	0	0	0	0	0	0
chr10_3080000_3081200	1200	950	200	0	1175	450	1200	725	1100	1200	1200	1025	200	450	0	175	0	0	450	1200	1200	0	0	0	0	850	0	0	0	575	0	0	1200	1200	0	375	1000	0	425	500	0	0	0	1200	1200	1200	800	1150	750	875
chr10_3081400_3081700	300	300	0	0	300	275	300	0	300	300	300	300	300	0	0	0	0	0	0	300	300	0	300	0	0	0	0	0	0	0	0	0	50	0	0	0	0	275	300	300	0	0	0	300	0	0	0	0	0	0
chr10_3682200_3682600	400	0	0	0	400	0	400	0	0	75	400	0	0	0	0	0	0	0	0	375	0	0	0	0	0	0	75	0	0	0	375	0	0	0	0	0	0	0	0	0	0	0	375	0	0	0	0	0	0	0
chr10_4015650_4016050	0	0	0	0	400	0	400	0	400	0	375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr10_5912250_5912750	500	375	125	375	500	0	450	225	500	225	500	75	50	0	0	0	0	0	0	500	500	0	0	0	425	0	0	0	0	0	0	500	0	0	0	375	0	0	0	0	0	0	225	150	0	0	0	0	0	0
chr10_12186350_12186750	400	75	0	0	400	0	150	0	400	0	400	0	0	0	0	325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr10_12783000_12783750	225	0	150	0	600	375	750	150	675	0	0	0	0	0	0	0	0	0	0	675	750	0	0	0	0	0	0	0	0	0	0	0	75	300	0	0	0	75	0	0	0	0	0	750	0	75	0	0	0	75
chr10_13941950_13942900	950	100	0	375	950	0	925	0	0	0	625	0	0	0	0	0	0	0	0	925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	675	0	0	0	0	0	0
chr10_17426600_17426900	300	0	25	0	25	200	0	0	300	0	300	0	50	100	0	300	300	0	0	300	100	25	25	300	0	0	300	175	250	100	300	0	0	300	300	0	0	300	300	300	0	0	0	300	0	0	0	0	0	0
chr10_17511850_17512150	300	300	50	50	300	200	300	0	300	0	275	200	0	0	0	0	25	0	0	300	300	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	300	0	50	0	0	0	0
chr10_17609550_17610000	450	450	450	0	450	450	450	0	450	450	450	150	0	0	0	0	150	0	0	450	450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	450	450	0	0	0	0	0	0
chr10_18424050_18424650	600	0	0	450	600	450	600	600	600	0	525	600	0	450	0	0	0	150	0	600	600	600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	600	0	0	0	0	0	0
chr10_25020350_25020650	300	0	0	0	275	0	0	50	300	0	300	300	0	300	0	300	0	300	0	0	300	0	0	300	0	25	200	0	300	300	300	0	100	275	300	0	300	200	300	300	0	0	0	0	300	0	300	100	300	300
chr10_25691400_25694750	2900	50	225	450	3350	0	2750	0	50	650	3350	50	900	3350	3350	3350	3350	3350	125	1950	3350	0	0	3350	275	0	3350	3350	3350	3350	3350	0	0	3350	3350	425	375	3350	3350	3350	0	3350	1725	3350	0	0	0	0	0	0
chr10_25695600_25696600	1000	75	0	0	1000	0	1000	0	0	150	1000	0	1000	1000	1000	1000	1000	1000	0	675	975	0	0	1000	0	0	1000	1000	1000	1000	1000	75	150	1000	1000	0	0	1000	1000	1000	0	1000	825	1000	0	0	0	0	0	0
chr10_34305050_34305850	550	0	0	0	800	0	0	0	775	0	775	0	0	0	0	0	375	0	0	600	800	0	375	0	0	0	0	0	0	375	0	0	0	0	0	0	0	0	0	0	0	0	0	800	700	0	0	0	475	0
chr10_44260200_44260600	0	0	0	0	400	0	400	0	400	0	375	0	0	0	0	0	0	0	0	0	0	0	0	0	400	400	0	0	0	0	100	400	400	0	0	400	400	400	400	0	0	0	100	0	400	400	400	400	400	400
chr10_44261400_44261950	0	0	0	0	550	175	550	0	0	0	550	0	250	0	0	0	550	0	0	550	300	0	0	0	550	550	0	0	0	0	0	550	550	0	0	550	550	550	250	0	0	0	450	250	550	550	225	550	550	550
chr10_61797750_61798050	300	300	0	0	0	300	0	300	300	0	300	0	0	0	300	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	225	0	300	0	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0
chr10_70601100_70601400	300	0	0	0	300	0	0	0	300	75	225	0	0	0	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0	0	0	0	0	300	0	0	0	0	0	0	0
chr10_70603650_70603950	300	0	0	0	300	0	300	0	300	300	75	0	150	0	0	0	0	0	0	300	225	0	0	0	0	0	0	0	0	0	0	0	0	300	0	0	0	0	225	0	75	0	300	300	0	0	0	0	0	0
chr10_74598150_74598450	300	150	0	0	300	225	300	150	225	300	225	300	75	0	0	0	0	300	0	300	300	0	0	75	300	0	0	0	0	75	0	225	0	0	0	75	0	150	0	0	0	0	300	0	0	0	0	0	0	0
chr10_75180300_75180600	300	300	225	0	300	300	300	300	300	0	300	0	0	0	225	0	75	0	0	300	300	225	0	0	0	0	0	0	0	0	0	0	0	0	0	225	0	0	0	0	0	0	0	300	0	0	0	0	0	0
chr10_75606150_75606550	400	0	0	400	400	0	400	0	0	0	400	400	375	400	0	400	0	0	0	400	400	0	0	0	400	400	0	0	0	0	0	400	400	0	0	400	400	400	0	0	0	0	400	400	400	400	400	400	400	400
chr10_75610250_75610700	450	0	0	125	450	0	450	0	0	0	0	0	50	0	125	0	0	0	0	425	425	0	0	0	0	425	0	0	0	0	0	0	425	0	0	0	200	0	50	0	0	0	450	450	450	425	125	450	350	450
chr10_76632050_76632600	550	0	0	375	450	300	550	0	450	0	225	0	300	0	0	450	25	0	75	550	300	0	0	0	75	550	0	0	0	525	0	550	375	250	0	0	375	525	0	0	0	0	0	375	450	550	150	450	375	525
chr10_78757100_78757600	500	0	0	0	500	300	500	0	0	0	0	0	0	0	100	100	500	0	0	0	450	0	0	0	0	0	0	0	0	0	0	0	0	500	0	0	0	25	500	0	0	0	0	400	0	0	0	0	0	0
chr10_78859350_78859950	600	0	375	0	600	375	600	0	600	0	300	0	600	0	0	150	0	0	0	600	600	0	600	0	0	0	0	0	0	0	0	0	0	0	0	0	75	0	450	0	600	0	0	600	0	0	0	0	0	150
chr10_83458800_83459150	350	0	0	0	350	0	350	0	0	0	350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr10_84168350_84168900	550	525	150	0	550	0	550	0	0	325	550	0	0	0	0	0	0	0	550	550	550	0	0	0	550	550	0	0	0	0	0	550	550	0	0	550	550	0	0	0	0	0	0	0	550	550	550	550	550	550
chr10_97422000_97422900	900	525	0	0	0	450	900	300	750	0	75	150	0	0	0	0	0	0	0	900	600	0	300	0	0	75	0	0	0	0	0	0	150	525	0	0	0	300	0	0	0	0	0	375	150	75	0	75	225	0
chr10_98404650_98405100	450	0	0	0	375	0	450	0	300	0	450	450	0	0	75	0	450	0	0	0	450	0	0	450	450	450	0	0	0	0	0	450	450	0	0	450	450	300	450	0	0	0	0	450	450	450	450	450	450	450
chr10_99770050_99770650	600	500	50	425	600	0	600	0	575	0	575	0	0	0	0	200	0	0	0	0	600	500	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	425	0	0	0	0	0	0
chr10_100944000_100944750	750	0	0	0	750	150	750	75	0	0	300	0	0	0	0	0	0	0	0	0	750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	0
chr10_106858250_106858750	500	500	0	0	0	325	500	0	500	0	500	0	25	0	0	0	325	0	0	175	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr10_106920400_106921200	800	800	350	50	800	650	800	0	800	800	800	0	800	0	525	0	375	0	0	800	725	0	0	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	800	0	0	0	0	0	0
chr10_106955900_106956200	300	300	300	200	275	300	300	0	300	300	300	0	300	0	0	0	0	0	0	300	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr10_131742600_131743050	450	0	450	0	375	0	450	0	225	0	450	0	450	450	450	450	450	450	0	450	450	0	0	375	375	225	450	450	450	450	450	225	300	450	450	300	300	450	225	450	150	450	450	450	0	0	0	0	0	0
chr10_131760650_131761200	0	0	0	0	550	0	550	0	0	0	550	0	0	550	250	550	550	375	0	525	0	0	0	0	550	0	550	550	550	550	550	550	0	0	550	550	0	550	0	550	0	0	550	550	300	225	0	0	0	0
chr10_131970050_131970850	775	550	0	0	525	700	800	0	800	0	800	0	175	0	0	0	0	0	0	375	700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	475	0	0	800	0	0	0	0	0	0
chr10_131971700_131972250	550	450	175	450	550	550	550	0	550	0	525	0	0	0	550	0	400	0	0	550	525	0	0	150	0	0	0	0	0	0	0	0	0	300	0	0	150	550	300	0	550	0	300	550	75	150	0	225	75	150
chr10_132278750_132279050	300	100	100	300	300	300	300	300	300	0	300	0	0	300	0	250	0	0	0	275	0	0	0	0	0	0	0	0	0	300	275	0	0	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr11_647050_647400	350	350	350	275	350	350	350	0	350	0	200	350	0	125	0	0	0	0	0	0	350	0	0	0	0	50	50	50	0	0	350	275	275	350	125	0	50	0	0	0	0	0	0	275	275	350	0	275	125	125
chr11_972250_972600	350	275	0	0	350	0	350	0	0	0	350	0	350	0	0	0	0	0	0	350	350	350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	350	350	0	0	0	0	0	0
chr11_1699650_1700100	0	0	0	0	450	0	450	0	375	0	450	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr11_1700600_1701000	0	0	0	0	400	300	400	0	400	0	0	0	0	0	0	0	0	0	0	225	375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	225	300	0	0	0	0	0	0
chr11_2867400_2867850	450	0	225	150	450	0	450	75	75	0	450	0	225	0	225	0	0	0	150	450	450	0	0	225	150	0	0	0	150	0	0	375	0	450	75	75	0	150	75	0	450	0	450	450	0	0	0	0	0	0
chr11_2869300_2869600	300	0	0	0	275	0	300	0	0	0	300	0	250	300	300	300	300	0	300	300	300	125	0	200	300	300	300	300	300	300	300	300	300	300	300	300	300	125	50	300	300	300	300	300	0	0	0	0	0	0
chr11_9551850_9552150	300	0	0	0	0	0	300	0	300	300	300	0	300	0	0	300	300	0	300	300	300	0	0	0	0	150	300	0	300	300	225	0	300	0	300	300	300	0	300	300	0	0	0	300	300	300	0	300	0	0
chr11_59502350_59503000	650	0	0	0	650	300	650	0	0	0	650	0	0	0	0	0	0	250	0	300	400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	625	0	0	0	0	0	0
chr11_68316950_68317350	25	0	0	0	0	0	325	0	0	0	375	0	0	0	225	0	400	0	0	300	375	0	0	0	0	0	325	0	0	0	0	0	75	0	150	0	0	0	0	0	0	0	0	75	0	0	0	0	0	0
chr11_68945750_68946100	350	100	0	325	350	250	350	0	350	0	325	350	25	0	0	0	0	0	0	325	350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	350	0	0	0	0	0	0
chr11_69557800_69559350	1550	600	75	1200	1550	1550	1425	525	1550	0	1475	0	0	825	300	0	0	0	0	1550	1275	1275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	375	450	0	0	0	450	1550	0	0	0	0	0	0
chr11_71539250_71539650	400	0	0	0	400	0	400	0	0	225	375	0	0	0	0	0	400	0	0	225	0	0	0	0	0	0	0	0	0	0	0	225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr11_71540100_71540650	550	0	0	550	550	0	550	375	550	375	525	150	0	0	0	0	550	0	0	225	375	0	0	0	0	0	0	0	0	0	0	550	0	0	0	450	0	0	0	0	0	0	0	300	0	0	0	0	550	450
chr11_71973750_71974050	300	0	0	0	300	0	300	0	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr11_72581850_72582250	400	0	0	0	375	300	0	0	400	0	0	0	0	300	0	0	0	0	0	400	400	0	0	0	0	0	0	0	0	0	0	0	0	400	0	0	0	0	250	0	0	0	375	400	0	0	0	0	0	0
chr11_72705800_72706150	175	0	0	0	0	0	350	0	350	175	325	100	0	0	0	350	0	0	175	250	325	0	0	100	350	350	0	350	0	350	0	350	350	0	350	350	350	325	175	0	0	0	0	0	0	350	100	350	100	325
chr11_73966900_73967450	550	200	200	550	550	550	550	550	550	0	275	0	0	350	125	200	500	0	0	550	550	0	0	550	0	0	50	275	550	275	200	0	0	550	550	0	50	550	550	550	0	550	550	425	0	0	0	200	0	0
chr11_76126000_76126300	300	0	0	0	0	0	300	200	300	0	125	0	0	0	0	50	0	0	0	0	300	0	0	0	200	0	0	0	0	275	0	125	50	0	0	50	0	0	0	0	125	0	0	275	0	0	0	0	0	0
chr11_76134200_76134750	550	250	0	175	300	0	550	0	550	0	550	450	0	0	0	0	0	0	0	0	550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr11_76141150_76142100	950	0	0	0	575	0	950	0	950	0	350	0	200	0	0	525	950	0	0	0	350	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr11_76145600_76146050	450	450	50	450	450	0	450	25	450	200	450	450	200	0	0	0	0	0	0	450	200	0	0	0	0	0	0	0	0	0	0	0	0	275	0	0	0	0	0	0	0	0	275	425	0	0	0	0	0	0
chr11_76149550_76150750	1175	0	0	0	425	275	1100	0	950	0	1175	650	0	0	0	0	625	0	1025	1200	1200	1100	275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500	1200	0	0	0	0	0	0
chr11_76199700_76200000	300	0	0	0	300	300	300	0	150	0	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0	0	0
chr11_79081500_79082100	600	600	0	0	600	0	600	0	0	0	600	0	0	0	0	75	0	0	0	450	450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	600	600	0	0	0	0	0	0
chr11_90723100_90723600	500	0	0	0	500	0	500	0	0	0	500	50	500	0	0	0	275	0	0	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	275	0	0	0	0	0	0
chr11_118980100_118980600	500	0	0	0	425	0	500	50	500	500	500	0	500	0	150	0	0	0	0	0	500	0	425	0	500	500	0	150	500	0	0	450	500	500	375	500	350	0	500	375	0	0	0	500	0	350	0	0	0	0
chr11_119835300_119835600	300	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	0	0	300	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0	0
chr11_120600150_120600750	150	0	0	0	450	150	600	0	450	0	0	0	0	0	0	0	600	0	0	600	600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr11_134360450_134360800	350	0	0	0	350	0	350	325	350	250	250	250	350	250	325	350	250	0	350	325	350	0	0	250	350	350	350	350	350	350	250	350	250	350	350	350	250	350	350	350	350	350	0	325	325	100	175	100	0	0
chr12_654450_654850	400	0	0	0	400	300	400	0	400	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	400	0	0	0	0	0	0	400	0	225	0	400	0	0	0	0	0	0	0	400	400	400	400	400	400
chr12_746850_747300	450	225	0	0	450	450	450	300	450	0	0	450	450	0	0	0	0	75	0	450	450	0	450	0	0	450	0	0	0	0	0	0	0	0	0	0	375	0	0	0	0	0	0	450	450	450	450	450	300	450
chr12_842750_843200	450	200	0	0	350	275	450	450	450	0	450	200	250	0	0	0	0	175	0	450	450	325	0	0	0	0	0	0	0	0	0	0	0	325	0	0	0	0	0	0	0	0	0	0	100	0	0	25	0	0
chr12_1566650_1567350	700	700	0	150	700	0	700	0	700	700	525	150	400	0	0	0	675	0	0	700	700	0	475	0	700	0	0	0	0	0	0	700	0	0	0	700	0	0	0	0	0	0	0	700	0	0	0	0	0	0
chr12_3729950_3730400	450	175	125	0	450	0	0	0	450	0	0	0	0	100	0	450	0	0	0	300	425	0	0	0	0	0	0	0	0	0	0	425	0	0	0	0	0	0	0	0	0	0	0	450	0	0	0	0	0	0
chr12_12433700_12434500	800	625	0	300	625	525	800	0	800	525	800	0	0	0	0	325	0	0	0	525	800	0	325	0	0	0	0	0	0	0	0	0	0	0	375	0	0	400	0	0	450	0	0	0	25	0	0	25	0	0
chr12_13836050_13836350	300	50	0	0	300	0	300	0	0	0	275	125	275	0	0	0	300	0	0	300	300	25	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	275	300	0	0	0	0	0	0
chr12_14562000_14562400	400	0	0	0	375	0	400	0	400	0	400	400	400	0	0	0	375	0	400	375	400	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	400	0	0	0	0	0	0	0	0	0	0	0	0
chr12_19894650_19894950	300	0	0	0	300	0	300	0	0	0	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300
chr12_40235250_40235550	300	0	0	0	300	0	0	225	300	300	300	300	0	300	300	300	300	300	0	300	300	0	0	0	0	300	300	300	300	300	300	0	300	300	300	0	300	300	0	300	0	0	0	0	300	300	300	300	300	300
chr12_49487000_49487400	400	400	75	300	400	0	400	150	300	150	300	300	0	0	0	0	0	0	0	300	375	0	0	0	75	0	0	0	0	0	0	225	0	0	0	0	0	0	0	0	0	0	0	375	0	250	0	225	0	0
