A.intersect.value	CLL.A34020.CEMT_4.H3K4me3.hg38.A34020_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	CLL.A34036.CEMT_5.H3K4me3.hg38.A34036_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	CLL.A34075.CEMT_6.H3K4me3.hg38.A34075_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	CLL.A34939.CEMT_26.H3K4me3.hg38.A34939_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	CLL.A34946.CEMT_27.H3K4me3.hg38.A34946_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	CLL.A34953.CEMT_28.H3K4me3.hg38.A34953_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	CLL.A34960.CEMT_29.H3K4me3.hg38.A34960_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	CLL.A35237.CEMT_25.H3K4me3.hg38.A35237_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	CLL.A35244.CEMT_30.H3K4me3.hg38.A35244_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	CLL.A60644.CEMT_94.H3K4me3.hg38.bwa-sb.IX4412.C958UANXX_5_GATCAG.FindER2.bed.remDups.bed.intersect.value	CLL.A60651.CEMT_95.H3K4me3.hg38.bwa-sb.IX4412.C958UANXX_5_GATGCT.FindER2.bed.remDups.bed.intersect.value	CLL.A60658.CEMT_96.H3K4me3.hg38.A60658_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	CLL.A60669.CEMT_97.H3K4me3.hg38.A60669_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	EGAN00001091882_EGAX00001135682_EGAR00001139772_NBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001091897_EGAX00001215957_EGAR00001228608_NBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001095818_EGAX00001128209_EGAR00001132156_NBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001095891_EGAX00001135680_EGAR00001139770_NBC_H3K4me3_SINGLE.MACS2NoInput.bed.intersect.value	EGAN00001107643_EGAX00001231897_EGAR00001245923_NBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001107668_EGAX00001215621_EGAR00001228080_NBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001173679_EGAX00001138967_EGAR00001143053_NBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001202786_EGAX00001323202_EGAR00001352518_CLL_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001202787_EGAX00001291853_EGAR00001320580_CLL_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001202788_EGAX00001323210_EGAR00001352510_CLL_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001202789_EGAX00001291851_EGAR00001320578_CLL_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001235813_EGAX00001323205_merged2runs_CLL_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001258588_EGAX00001291825_EGAR00001320549_csMBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265738_EGAX00001272592_merged2runs_PBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265740_EGAX00001272613_merged2runs_GCBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265741_EGAX00001272644_EGAR00001299991_NBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265743_EGAX00001272704_EGAR00001300108_NBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265744_EGAX00001272686_EGAR00001300079_NBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265747_EGAX00001272655_EGAR00001300002_NBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265748_EGAX00001272660_EGAR00001300007_PBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265749_EGAX00001272649_EGAR00001299996_GCBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265750_EGAX00001272584_EGAR00001300013_CLL_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001274157_EGAX00001419444_EGAR00001456638_MBC_H3K4me3_PAIRED.FindER2.bed.intersect.value	EGAN00001276797_EGAX00001304984_EGAR00001334467_GCBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001276798_EGAX00001304993_EGAR00001334418_NBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001277490_EGAX00001305087_EGAR00001334366_csMBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001277491_EGAX00001305084_EGAR00001334363_csMBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001277492_EGAX00001326449_EGAR00001355722_NBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001280969_EGAX00001419407_merged2runs_MBC_H3K4me3_PAIRED.FindER2.bed.intersect.value	EGAN00001295794_EGAX00001326425_EGAR00001355899_GCBC_H3K4me3_SINGLE.MACS2NoInput.bed.intersect.value	EGAN00001295795_EGAX00001326623_EGAR00001355769_PBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001295796_EGAX00001326617_EGAR00001355763_CLL_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001295801_EGAX00001326600_EGAR00001355772_NBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001295804_EGAX00001326426_merged2runs_NBC_H3K4me3_SINGLE.MACS2NoInput.bed.intersect.value	EGAN00001295815_EGAX00001326482_EGAR00001355809_usMBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	GCBC.A68887.CEMT_129.H3K4me3.hg38.bwa-sb.IX5130.CAVYBANXX_8_AGGCCG.FindER2.bed.remDups.bed.intersect.value	GCBC.A70849.CEMT_134.H3K4me3.hg38.A70849_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	GCBC.A70856.CEMT_135.H3K4me3_1_lane_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	GCBC.A70863.CEMT_136.H3K4me3.125nt.hg38.FindER2.bed.remDups.bed.intersect.value	GCBC.A70870.CEMT_137.H3K4me3.125nt.hg38.FindER2.bed.remDups.bed.intersect.value	GCBC.A70877.CEMT_138.H3K4me3_1_lane_dupsFlagged.FindER2.bed.remDups.bed.intersect.value
chr10_74675550_74676550	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	975	0	0	0	0	0	975	900	0	0	900	0	0	0	0	0	0	975	0	0	0	0	1000	1000	675	1000	1000	1000
chr10_77175450_77175850	0	0	0	400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	375	0	0	0	0	0	400	0	0	0	0	0	0	0	0	0	0	400	0	0	0	0	0	0	0	0	0	0
chr10_84170400_84170850	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	450	450	150	0	0	450	450	0	0	0	0	450	450	0	0	450	0	0	0	0	0	0	450	0	0	0	0	450	450	450	450	450	450
chr10_84634700_84635350	0	175	0	0	0	0	325	175	0	0	0	0	0	0	0	0	0	0	375	0	0	0	0	0	0	0	650	0	0	0	0	0	650	625	0	0	650	0	0	0	0	0	0	600	0	0	0	0	650	650	625	650	650	650
chr10_86631800_86632100	0	0	0	0	25	0	0	0	0	0	0	0	0	175	0	0	0	0	0	0	0	0	0	0	0	0	300	275	0	0	50	50	300	300	0	0	300	0	0	0	0	0	0	275	0	0	0	0	300	300	200	300	300	275
chr10_89351650_89352400	0	0	275	375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	425	0	0	750	0	0	0	0	0	750	0	0	0	0	0	425	50	0	0	0	725	0	0	0	0	0	0	0	0	0	0
chr10_90018650_90019350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	525	0	0	0	0	700	0	0	0	0	0	700	0	0	0	0	0	0	0	0	0	0	675	0	0	0	0	0	0	0	0	0	0
chr10_91223400_91223750	0	0	0	0	350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	200	0	350	75	350	0	0	350	0	0	0	0	0	350	0	0	0	0	0	350	0	0	0	0	350	350	0	0	0	0	350	0	0	0	0
chr10_91389750_91390350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	600	600	600	0	0	600	0	0	0	0	0	600	600	0	0	300	0	0	0	0	0	0	600	600	0	0	0	600	600	600	600	600	600
chr10_92187050_92187900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	850	0	0	0	0	0	850	0	0	0	0	0	0	0	0	0	0	825	0	0	0	0	0	0	0	0	0	0
chr10_92551850_92552200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	350	0	0	0	0	0	350	350	0	0	350	0	0	0	0	0	0	300	0	0	0	0	350	350	350	350	350	350
chr10_92602050_92602350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0	300	75	0	0	300	0	0	0	0	0	0	300	0	0	0	0	300	300	300	300	300	300
chr10_95654700_95655050	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	275	0	0	0	0	0	0	350	0	0	0	0	0	350	0	0	350	0	0	0	0	0	200	0	350	0	0	0	0	0	0	0	0	0	0
chr10_95988150_95988600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	375	0	0	300	450	0	0	450	450	0	0	0	0	450	450	0	0	375	0	0	0	0	0	0	450	450	0	0	0	450	450	450	450	450	450
chr10_96048450_96049000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	550	0	0	0	0	0	550	550	0	0	550	0	0	0	0	0	0	525	0	0	0	0	550	550	550	550	550	550
chr10_96124550_96125100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	525	0	0	0	0	0	550	0	0	0	0	0	0	0	0	0	0	550	0	0	0	0	525	0	0	0	550	450
chr10_97274600_97275250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0	0	600	0	450	0	0	0	650	650	0	0	650	0	0	0	0	0	0	625	0	0	0	0	650	650	625	650	650	650
chr10_98167350_98167650	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	75	0	0	150	0	300	300	0	0	300	0	0	0	0	0	0	300	0	0	0	0	300	300	300	300	300	300
chr10_98473700_98474150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	325	0	0	0	0	0	0	425	0	0	0	0	0	450	425	0	0	450	0	0	0	0	0	0	425	0	0	0	0	450	450	450	450	450	450
chr10_100167350_100167500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	150	150	0	0	150	0	0	0	0	0	150	150	0	0	125	0	0	0	150	0	0	125	0	0	0	0	150	150	125	125	150	150
chr10_102679050_102679350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	300	0	0	300	0	0	0	150	0	300	150	0	0	225	0	0	0	0	0	0	300	300	0	0	0	0	0	0	0	0	0
chr10_103110650_103112400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1750	0	0	0	0	0	1750	0	0	0	0	0	0	0	0	0	0	1725	0	0	0	0	0	0	0	225	300	675
chr10_103614450_103614750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0
chr10_104104400_104104750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	325	0	0	0	0	0	350	0	0	0	0	0	0	0	0	0	0	325	0	0	0	0	0	0	0	0	0	0
chr10_104287200_104287800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	600	0	0	0	0	0	600	600	0	0	525	0	0	0	0	0	0	600	0	0	0	0	600	600	600	600	600	600
chr10_104307800_104308950	0	0	0	0	225	0	0	0	0	0	0	0	0	0	0	0	0	375	0	0	0	675	0	750	0	0	1125	250	0	0	0	0	1150	0	0	0	0	0	0	0	0	75	0	1150	525	0	0	0	0	0	0	0	0	0
chr10_110500750_110501100	0	300	0	50	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	150	350	350	0	0	350	0	0	0	0	0	350	0	350	0	0	0	0	0	0	0	0	350	350	0	0	0	0	0	0	0	50	0
chr10_110501350_110502350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	200	500	1000	0	0	1000	0	0	425	0	0	1000	0	0	0	0	0	200	0	0	0	0	1000	0	0	0	0	450	0	0	0	200	50
chr10_113982800_113983350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	550	0	0	0	0	550	0	0	0	375	0	550	0	0	0	0	0	0	0	0	0	0	525	0	300	0	0	0	0	0	0	0	0
chr10_114517350_114517900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0	550	0	550	75	75	0	0	0	550	550	0	0	550	0	0	0	0	0	0	525	0	0	0	0	550	550	100	550	550	550
chr10_116609000_116609550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	550	450	0	0	0	0	550	550	175	0	525	75	0	0	0	0	0	525	0	0	0	0	525	375	450	300	300	375
chr10_116610100_116610450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	350	0	0	0	0	0	0	0	0	0	0	0	350	200	0	0	0	0	350	350	0	0	275	0	0	0	0	0	0	350	0	0	0	0	275	200	50	200	125	200
chr10_117262350_117262900	0	0	0	550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	550	400	0	0	0	0	550	0	0	0	550	0	0	0	0	0	0	525	0	0	0	0	550	550	0	550	550	550
chr10_117546800_117547950	825	825	975	0	0	0	0	0	0	0	0	0	450	0	675	0	0	675	0	0	0	1150	1000	1075	750	0	1125	0	0	0	0	0	1150	0	75	0	0	0	0	0	0	0	0	1150	1125	0	0	0	0	0	0	0	0	0
chr10_119120150_119121150	0	0	0	75	375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1000	0	0	0	0	0	975	1000	0	0	925	0	0	0	0	0	0	1000	0	0	0	0	1000	1000	775	925	1000	1000
chr10_120058100_120058950	0	0	0	525	0	0	0	0	0	0	0	0	0	0	450	0	0	0	0	0	0	0	0	0	0	0	850	750	0	0	0	0	825	850	0	0	850	0	0	0	0	0	0	825	0	0	0	0	850	850	850	850	850	850
chr10_120600950_120601600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	250	0	0	0	0	0	0	650	0	25	0	0	0	650	650	0	0	650	0	0	0	0	0	0	600	650	0	0	0	650	650	475	650	650	650
chr10_120606350_120606750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	400	0	0	0	0	0	400	400	0	0	400	0	0	0	0	0	0	375	0	0	0	0	400	400	400	400	400	400
chr10_120607650_120608600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	950	0	0	0	0	0	950	525	0	0	125	0	0	0	0	0	0	950	0	0	0	0	950	950	425	650	950	950
chr10_120609000_120609300	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0	300	300	0	0	300	0	0	0	0	0	0	300	0	0	0	0	300	300	300	300	300	300
chr10_122848050_122848450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	400	0	0	0	0	25	400	0	0	0	0	0	0	0	0	0	0	375	0	0	0	0	0	0	0	0	0	0
chr10_122998100_122998750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	650	0	0	0	0	0	650	0	0	0	0	0	0	0	0	0	0	600	0	0	0	0	25	0	0	0	0	0
chr10_123397100_123398250	0	75	0	0	0	0	0	0	0	0	0	0	0	225	0	0	0	0	0	0	0	375	150	300	0	0	1150	0	0	0	0	0	1125	450	0	0	900	400	0	0	0	0	0	1125	0	0	0	0	825	825	525	525	825	675
chr10_123553950_123554500	0	0	0	0	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	525	0	0	0	0	0	550	0	0	0	525	0	0	0	0	0	0	550	0	0	0	0	525	0	0	450	525	0
chr10_124065900_124066500	0	375	600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	600	0	0	0	0	600	0	0	0	0	0	600	0	150	0	0	0	0	0	0	0	0	600	600	0	0	0	600	600	0	0	300	600
chr10_124071000_124071500	125	300	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	500	0	0	0	0	500	0	350	0	200	0	500	0	0	0	500	0	0	0	0	0	0	500	500	0	0	0	350	125	0	0	200	200
chr10_124086600_124087000	75	400	0	0	0	25	0	0	0	0	0	0	0	300	0	0	0	0	0	0	400	400	0	0	0	0	375	0	0	0	0	0	400	0	0	0	0	0	0	0	0	0	0	400	0	225	0	0	0	0	0	0	0	0
chr10_124087550_124089450	850	1000	450	0	0	0	0	0	0	0	450	0	0	0	0	0	0	0	0	0	0	1900	1000	400	0	0	1875	0	0	0	0	375	1900	0	0	0	0	750	0	0	0	675	0	1900	325	0	0	0	0	0	0	0	0	0
chr10_124102100_124104650	0	975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	600	0	650	0	0	2550	0	0	0	0	0	2550	275	0	0	0	0	0	0	0	0	0	2525	650	0	0	0	50	125	0	350	0	425
chr10_124136900_124138450	0	0	0	175	0	0	0	0	0	0	0	0	0	0	0	0	0	250	0	0	0	0	0	0	0	0	1550	0	0	0	0	0	1550	600	0	0	525	0	0	0	0	0	0	1500	0	0	0	0	1075	675	375	1000	1075	925
chr10_124139300_124142600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	650	0	350	0	0	3300	575	275	0	0	0	3300	875	0	0	800	0	0	0	0	0	0	3275	0	200	0	0	1175	950	275	950	950	1100
chr10_124143450_124143800	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	350	0	0	0	0	350	350	225	0	0	0	350	350	0	0	350	0	0	0	0	0	0	350	0	0	0	0	350	350	350	350	350	350
chr10_124144350_124144400	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	50	0	0	0	0	50	50	50	0	0	0	50	50	0	0	50	0	0	0	0	0	0	50	0	0	0	0	50	50	50	50	50	50
chr10_124145500_124145800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	125	0	0	0	0	0	0	275	0	0	0	0	275	0	125	275	125	0	300	0	50	0	0	125	0	0	125	0	0	300	0	275	0	0	50	0	0	0	0	0
chr10_124148750_124149350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	125	0	0	200	0	0	0	125	0	0	0	0	575	0	0	0	0	0	600	0	0	125	0	0	0	0	0	50	0	575	0	0	0	0	125	0	0	0	0	0
chr10_124150150_124150450	0	0	0	0	0	0	0	0	0	0	0	0	0	250	0	0	0	0	0	0	0	125	0	0	0	0	300	0	0	0	0	0	300	0	0	50	0	0	0	0	0	0	0	275	0	50	0	0	200	0	0	0	0	0
chr10_124250850_124251200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	350	0	0	0	0	0	350	350	0	0	350	0	0	0	0	0	0	350	0	0	0	0	350	350	50	350	275	350
chr10_124251750_124252300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	525	0	0	0	0	0	550	450	0	0	300	0	0	0	0	0	0	550	0	0	0	0	550	450	0	375	525	550
chr10_124694400_124694700	0	300	0	0	0	300	0	300	0	0	0	0	0	0	0	0	0	300	0	0	75	300	0	300	0	0	300	0	0	300	0	0	300	0	0	0	0	0	0	0	0	0	0	300	300	0	0	0	0	0	0	0	0	0
chr10_125820650_125821350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	675	0	0	25	0	0	700	0	0	0	0	0	0	0	0	0	0	700	0	0	0	0	0	0	450	225	600	0
chr10_125846700_125847250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	525	0	0	0	0	0	550	0	0	0	0	0	0	0	0	0	0	550	0	0	0	0	0	0	0	0	0	0
chr10_128123100_128123400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	300	0	0	0	0	0	300	300	0	0	300	0	0	0	0	0	0	300	0	0	0	0	300	300	300	300	300	300
chr10_128123800_128124350	0	0	0	275	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	300	0	0	300	0	0	0	550	125	0	0	0	0	550	550	0	0	550	0	0	0	0	0	0	550	275	0	0	0	550	550	550	550	550	550
chr10_129966800_129967150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	350	0	0	0	0	0	0	0	0	0	0	0	325	0	0	0	0	0	350	325	0	0	350	0	0	0	0	0	0	325	350	0	0	0	175	0	0	0	100	0
chr10_133400250_133400550	75	300	0	150	75	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	75	0	0	300	0	0	0	0	0	300	0	0	300	0	0	300	75	0	0	0	300	0	0	0	0	0	0	0	0	0	0
chr10_133401900_133402300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	400	0	150	0	225	400	0	0	0	250	0	400	0	0	0	400	75	75	0	0	0	0	375	150	250	0	0	0	0	0	0	0	0
chr10_133405500_133405800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0	300	225	0	0	300	0	0	0	0	0	0	300	0	0	0	0	300	300	300	300	300	300
chr11_850950_851350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	375	0	0	0	0	0	0	0	0	0	0	0	400	0	0	0	0	0	375	225	0	225	0	0	0	0	0	400	0	400	0	150	0	0	0	0	0	0	0	0
chr11_1761600_1762100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	375	500	0	0	500	0	0	50	0	0	500	0	0	500	0	0	50	0	0	200	0	500	500	500	0	0	0	0	0	0	0	0
chr11_2697800_2698350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0	0	375	0	75	0	0	550	0	0	225	0	0	550	150	0	0	0	0	0	0	0	0	0	525	0	0	0	0	0	75	0	0	0	0
chr11_2778200_2779300	450	0	0	0	0	0	0	0	0	0	0	0	0	0	675	0	0	0	0	0	0	0	0	0	0	0	1100	0	0	0	0	525	1075	0	0	0	0	0	0	0	0	0	0	1050	0	0	0	0	0	0	0	0	0	0
chr11_6928050_6928800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	750	150	0	0	0	0	750	375	0	0	525	0	0	0	0	0	0	750	0	0	0	0	750	750	375	750	750	750
chr11_6929300_6929650	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	325	0	0	0	0	0	350	0	0	0	0	0	350	0	0	0	25	0	0	0	0	0	0	300	0	0	0	0	350	350	250	350	350	350
chr11_9565550_9566200	0	0	0	550	0	0	0	250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	600	0	0	0	0	0	650	650	0	0	650	0	0	0	0	0	0	650	0	0	0	0	650	650	650	650	650	650
chr11_12680300_12680950	0	0	0	550	0	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	0	625	0	0	0	0	0	650	0	0	0	0	0	0	0	0	0	0	625	0	0	0	0	650	375	375	650	650	375
chr11_12827700_12828150	0	0	0	450	0	0	0	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	450	0	0	75	0	0	450	0	0	0	0	0	0	0	150	0	0	450	0	0	0	0	75	0	0	75	0	225
chr11_12828450_12829200	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0	150	0	0	0	750	0	0	225	0	375	750	450	0	0	0	0	0	0	0	0	0	750	0	0	0	0	750	375	0	375	450	525
chr11_13009900_13010200	0	0	0	0	0	0	0	0	0	0	300	0	0	0	300	0	0	0	0	0	0	0	0	0	0	0	300	0	0	0	0	300	275	300	0	0	300	0	0	0	0	0	0	275	300	0	0	0	300	0	0	300	300	0
chr11_17385750_17386950	0	0	1125	0	0	0	1050	0	0	0	600	0	0	0	0	0	0	0	0	0	0	1200	375	975	1050	0	1200	0	0	0	0	0	1200	0	0	0	0	0	0	0	0	0	0	1200	975	0	0	0	0	0	0	0	0	0
chr11_17854400_17854900	0	0	0	0	325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	475	0	0	0	0	0	500	0	0	0	0	0	0	0	0	0	0	475	0	0	0	0	475	0	0	325	25	0
chr11_18045950_18046450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500	0	0	0	0	0	450	0	0	0	0	0	0	0	0	0	0	475	0	500	0	0	0	0	0	0	400	300
chr11_18228750_18229200	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	450	0	75	0	0	150	0	0	450	0	0	0	0	0	450	0	0	0	75	0	0	0	0	0	0	450	0	0	0	0	450	450	375	450	375	450
chr11_18335700_18336000	0	0	225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0
chr11_18628350_18629250	0	0	0	0	525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	900	0	0	0	0	0	900	525	0	0	750	0	0	0	0	0	0	900	0	0	0	0	900	825	675	825	900	900
chr11_19238850_19239600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	750	0	0	0	0	0	750	750	0	0	750	0	0	0	0	0	0	750	0	0	0	0	750	750	675	750	750	750
chr11_22807950_22808500	0	0	0	0	0	0	0	0	0	0	0	0	0	250	0	0	0	0	250	0	0	0	175	0	0	0	525	0	0	0	0	0	550	0	0	0	0	0	0	0	0	0	0	550	0	0	0	0	550	0	0	0	0	0
chr11_26107050_26107500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	450	0	0	75	0	0	450	450	0	0	375	0	0	0	0	0	0	450	0	0	0	0	450	450	450	450	450	450
chr11_31697400_31697850	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	450	0	0	0	0	0	450	0	0	0	0	0	0	0	0	0	0	450	0	0	0	0	450	450	0	450	0	450
