A.intersect.value	CLL.A34020.CEMT_4.H3K4me3.hg38.A34020_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	CLL.A34036.CEMT_5.H3K4me3.hg38.A34036_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	CLL.A34075.CEMT_6.H3K4me3.hg38.A34075_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	CLL.A34939.CEMT_26.H3K4me3.hg38.A34939_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	CLL.A34946.CEMT_27.H3K4me3.hg38.A34946_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	CLL.A34953.CEMT_28.H3K4me3.hg38.A34953_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	CLL.A34960.CEMT_29.H3K4me3.hg38.A34960_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	CLL.A35237.CEMT_25.H3K4me3.hg38.A35237_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	CLL.A35244.CEMT_30.H3K4me3.hg38.A35244_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	CLL.A60644.CEMT_94.H3K4me3.hg38.bwa-sb.IX4412.C958UANXX_5_GATCAG.FindER2.bed.remDups.bed.intersect.value	CLL.A60651.CEMT_95.H3K4me3.hg38.bwa-sb.IX4412.C958UANXX_5_GATGCT.FindER2.bed.remDups.bed.intersect.value	CLL.A60658.CEMT_96.H3K4me3.hg38.A60658_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	CLL.A60669.CEMT_97.H3K4me3.hg38.A60669_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	EGAN00001091882_EGAX00001135682_EGAR00001139772_NBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001091897_EGAX00001215957_EGAR00001228608_NBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001095818_EGAX00001128209_EGAR00001132156_NBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001095891_EGAX00001135680_EGAR00001139770_NBC_H3K4me3_SINGLE.MACS2NoInput.bed.intersect.value	EGAN00001107643_EGAX00001231897_EGAR00001245923_NBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001107668_EGAX00001215621_EGAR00001228080_NBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001173679_EGAX00001138967_EGAR00001143053_NBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001202786_EGAX00001323202_EGAR00001352518_CLL_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001202787_EGAX00001291853_EGAR00001320580_CLL_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001202788_EGAX00001323210_EGAR00001352510_CLL_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001202789_EGAX00001291851_EGAR00001320578_CLL_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001235813_EGAX00001323205_merged2runs_CLL_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001258588_EGAX00001291825_EGAR00001320549_csMBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265738_EGAX00001272592_merged2runs_PBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265740_EGAX00001272613_merged2runs_GCBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265741_EGAX00001272644_EGAR00001299991_NBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265743_EGAX00001272704_EGAR00001300108_NBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265744_EGAX00001272686_EGAR00001300079_NBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265747_EGAX00001272655_EGAR00001300002_NBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265748_EGAX00001272660_EGAR00001300007_PBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265749_EGAX00001272649_EGAR00001299996_GCBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265750_EGAX00001272584_EGAR00001300013_CLL_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001274157_EGAX00001419444_EGAR00001456638_MBC_H3K4me3_PAIRED.FindER2.bed.intersect.value	EGAN00001276797_EGAX00001304984_EGAR00001334467_GCBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001276798_EGAX00001304993_EGAR00001334418_NBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001277490_EGAX00001305087_EGAR00001334366_csMBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001277491_EGAX00001305084_EGAR00001334363_csMBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001277492_EGAX00001326449_EGAR00001355722_NBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001280969_EGAX00001419407_merged2runs_MBC_H3K4me3_PAIRED.FindER2.bed.intersect.value	EGAN00001295794_EGAX00001326425_EGAR00001355899_GCBC_H3K4me3_SINGLE.MACS2NoInput.bed.intersect.value	EGAN00001295795_EGAX00001326623_EGAR00001355769_PBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001295796_EGAX00001326617_EGAR00001355763_CLL_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001295801_EGAX00001326600_EGAR00001355772_NBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001295804_EGAX00001326426_merged2runs_NBC_H3K4me3_SINGLE.MACS2NoInput.bed.intersect.value	EGAN00001295815_EGAX00001326482_EGAR00001355809_usMBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	GCBC.A68887.CEMT_129.H3K4me3.hg38.bwa-sb.IX5130.CAVYBANXX_8_AGGCCG.FindER2.bed.remDups.bed.intersect.value	GCBC.A70849.CEMT_134.H3K4me3.hg38.A70849_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	GCBC.A70856.CEMT_135.H3K4me3_1_lane_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	GCBC.A70863.CEMT_136.H3K4me3.125nt.hg38.FindER2.bed.remDups.bed.intersect.value	GCBC.A70870.CEMT_137.H3K4me3.125nt.hg38.FindER2.bed.remDups.bed.intersect.value	GCBC.A70877.CEMT_138.H3K4me3_1_lane_dupsFlagged.FindER2.bed.remDups.bed.intersect.value
chr10_44723000_44723700	0	0	0	75	0	0	150	0	0	0	0	0	0	0	700	0	0	600	600	675	0	0	0	0	0	0	0	0	700	700	700	250	0	0	0	0	0	0	0	0	700	0	0	0	0	700	0	0	375	0	0	0	0	0
chr10_48575250_48575500	0	0	150	0	0	150	0	225	225	0	0	0	0	0	250	0	0	250	225	250	0	0	0	250	225	0	0	0	250	250	250	250	0	250	0	0	250	250	250	0	250	0	0	0	150	250	0	0	250	250	225	250	250	250
chr10_74169750_74170000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	250	75	0	250	225	250	225	0	75	75	0	250	0	0	250	250	250	250	0	0	0	150	0	250	250	0	250	75	0	0	75	250	67	75	250	150	0	150	75	250
chr10_74383550_74384200	100	100	0	0	0	0	0	100	0	0	0	0	0	0	625	0	0	650	0	475	0	650	400	0	0	0	0	0	625	650	650	625	0	0	0	0	0	300	0	0	650	0	0	0	100	400	0	0	0	325	0	0	0	0
chr10_74967900_74968350	0	0	0	0	0	0	0	0	0	0	0	0	0	375	450	0	0	450	450	450	0	0	375	450	0	0	0	0	450	450	450	450	0	450	0	0	450	450	0	0	450	0	0	0	0	450	347	0	450	450	450	450	450	450
chr10_79103100_79103700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	600	450	0	600	0	0	225	450	0	0	0	0	0	0	600	600	600	600	0	0	0	0	450	600	0	0	600	0	0	0	525	600	0	0	375	0	0	0	0	0
chr10_89303500_89303950	0	0	425	0	0	0	0	0	0	0	0	0	0	0	450	0	0	450	425	450	0	450	50	450	0	450	0	0	450	450	450	450	0	0	0	450	0	450	450	425	450	450	0	0	450	450	0	450	0	125	0	0	350	275
chr10_95288750_95288850	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	75	0	100	100	0	100	100	0	0	0	100	0	0	100	100	100	100	0	0	0	100	0	100	100	75	100	100	0	0	100	100	0	100	100	100	0	0	0	100
chr10_95289000_95289300	300	300	150	0	300	75	0	300	0	0	0	0	0	0	300	300	0	300	300	150	300	300	0	225	0	300	0	0	300	300	300	300	0	0	0	300	300	300	300	300	300	300	0	0	300	300	0	300	300	0	0	0	0	300
chr10_96740300_96740450	0	0	0	150	0	0	0	0	0	0	0	0	0	150	150	150	0	150	50	0	0	0	0	0	0	150	0	50	150	150	150	150	0	150	0	150	150	150	0	0	125	150	0	0	0	150	0	0	0	0	0	0	0	125
chr10_100282200_100282500	0	0	300	0	300	0	0	0	0	0	0	0	0	0	300	300	0	300	0	300	300	300	0	300	75	300	0	0	300	300	300	300	0	0	0	300	0	300	150	0	300	0	0	0	300	300	0	75	0	0	0	225	150	0
chr10_101841850_101842800	0	75	0	0	0	0	0	0	0	0	0	0	0	650	950	950	0	950	0	950	0	50	0	225	0	950	0	0	950	950	950	950	0	275	0	950	950	950	950	950	950	950	0	0	225	950	0	0	0	0	0	0	200	0
chr10_110077900_110078650	0	0	750	0	425	0	0	200	0	650	275	575	0	750	750	650	0	750	750	750	650	575	750	750	725	750	0	0	750	750	750	725	0	0	575	750	0	725	750	750	750	750	0	0	750	750	358	750	350	650	0	275	500	650
chr10_124624200_124624550	0	0	0	0	0	0	0	0	0	0	0	0	0	350	350	350	0	350	200	150	350	350	125	0	0	350	275	0	350	350	350	350	350	200	0	0	350	350	0	0	350	350	0	0	0	350	0	0	0	0	0	0	0	0
chr10_124625400_124625700	0	0	0	0	0	0	0	0	0	0	0	0	0	300	300	300	0	300	300	150	0	300	0	225	0	300	300	0	300	300	300	300	300	300	0	0	300	300	0	0	300	300	0	0	0	300	0	0	150	0	0	0	75	0
chr10_124628650_124628850	0	150	200	0	0	0	0	0	0	0	0	0	0	0	200	200	0	200	75	200	0	200	75	200	0	200	0	0	200	200	200	200	0	0	0	200	200	200	200	0	200	200	0	0	200	200	0	200	200	0	0	0	0	0
chr10_124670900_124671400	0	0	0	0	0	0	0	0	0	0	0	0	0	475	500	475	0	0	0	0	0	0	0	0	0	0	0	0	400	500	500	475	0	0	0	0	0	500	0	0	475	0	0	0	0	325	0	0	0	0	0	0	0	0
chr10_125151900_125152350	0	0	0	0	0	0	0	0	0	0	0	0	0	450	450	450	0	450	450	0	0	0	0	450	0	0	450	0	450	450	450	450	450	450	450	225	450	450	0	0	450	450	0	0	450	450	0	225	450	0	0	0	0	0
chr10_131743650_131744350	0	0	0	0	0	0	0	0	0	0	0	0	0	600	700	0	0	700	700	0	0	675	0	0	0	0	0	0	700	675	675	600	0	0	0	0	600	450	0	0	675	0	0	0	0	700	0	0	0	0	0	0	0	0
chr10_132589200_132589350	0	0	75	0	0	75	0	0	0	0	0	0	0	0	150	150	0	150	150	0	150	150	0	150	150	150	0	0	150	150	150	150	0	150	0	150	150	150	150	0	150	150	0	0	150	150	0	150	0	0	0	0	0	0
chr10_133381500_133381800	0	0	0	150	0	0	0	0	0	0	0	0	0	0	300	300	0	300	300	0	0	150	0	75	0	300	0	0	300	300	300	300	0	0	0	75	75	300	300	0	300	300	0	0	0	300	0	300	0	0	0	0	0	0
chr11_627100_627450	0	0	0	0	0	0	0	0	0	0	0	0	0	350	350	350	0	350	350	0	0	350	350	350	350	350	350	0	350	350	350	350	350	350	350	0	350	350	0	0	350	0	0	350	350	350	0	350	0	0	0	0	0	0
chr11_1890000_1891050	0	0	0	0	0	0	0	0	0	0	0	0	0	0	675	150	0	225	225	0	375	1050	75	75	0	0	375	0	1050	1050	1050	1050	675	0	0	0	0	1050	0	0	1050	0	0	0	450	1050	0	0	0	0	0	0	0	0
chr11_2299500_2299550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	50	0	50	50	0	50	50	50	50	0	50	0	0	50	50	50	50	0	0	50	50	50	50	50	0	50	50	0	0	50	50	0	50	0	0	0	0	0	0
chr11_2467100_2467750	0	0	0	0	0	0	0	0	0	0	0	0	0	625	650	0	0	650	600	0	0	625	0	650	0	650	0	0	625	650	650	650	0	0	0	650	0	650	650	650	650	650	0	0	650	650	358	650	0	0	0	0	0	0
chr11_8874050_8874550	0	0	0	0	0	0	0	0	0	0	0	0	0	475	500	300	0	500	0	475	0	0	0	0	0	0	0	0	500	500	500	500	0	0	0	0	450	500	400	0	500	0	0	0	0	500	0	0	500	400	500	500	500	475
chr11_10628600_10629000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	400	400	0	400	375	0	0	400	0	400	0	400	0	0	400	400	400	375	0	0	0	375	300	400	400	0	375	0	0	0	375	400	0	400	375	0	0	0	0	0
chr11_10979450_10979950	0	0	0	0	0	0	0	0	0	0	0	0	0	500	325	0	0	500	375	475	0	475	0	500	0	500	0	0	500	500	500	475	0	0	0	325	0	500	400	0	500	0	0	0	400	500	214	400	0	0	0	0	0	0
chr11_13229300_13229650	0	0	0	250	0	0	0	0	0	0	0	0	0	0	350	325	0	350	175	325	0	0	0	0	0	0	0	350	350	350	350	350	0	350	0	100	350	350	0	0	350	25	0	0	0	350	0	0	350	350	350	350	350	350
chr11_14775800_14776500	0	0	0	175	0	0	0	0	0	0	0	0	0	375	450	375	0	700	375	450	0	0	0	0	0	0	0	0	700	700	700	700	0	0	0	0	0	0	0	0	600	0	0	0	0	700	0	0	0	0	0	0	0	0
chr11_24747350_24748750	0	0	0	675	0	0	0	0	0	0	0	0	0	825	1375	0	0	1400	1050	0	0	0	0	0	0	0	0	0	1400	1400	1400	300	0	0	0	0	0	1125	0	0	1400	0	0	0	0	1400	0	0	0	0	0	0	0	0
chr11_36410550_36410850	150	300	0	0	0	75	150	300	0	0	0	0	0	300	300	300	0	300	0	0	0	225	0	150	0	300	0	0	300	300	300	300	0	0	0	300	0	300	150	0	300	225	0	0	0	300	0	75	0	75	0	0	0	0
chr11_39371100_39371550	0	0	0	0	0	0	0	150	0	0	0	0	0	0	450	450	0	450	450	450	0	450	375	450	0	450	0	0	450	450	450	450	0	300	0	450	0	375	450	450	450	450	0	0	450	450	376	450	450	0	0	0	450	375
chr11_45928650_45929250	300	225	375	0	0	600	300	600	225	0	0	0	0	600	600	525	0	600	600	450	0	600	600	600	375	600	150	0	600	600	600	600	0	225	0	600	600	600	600	0	600	600	0	0	600	600	0	600	0	0	0	0	75	0
chr11_58524200_58524450	225	0	250	75	250	0	225	250	0	0	0	0	0	250	250	225	0	250	225	150	0	250	150	225	0	250	0	0	250	250	250	250	0	150	75	250	0	75	250	0	250	250	0	0	150	250	136	250	75	225	0	0	75	0
chr11_58905000_58905200	0	0	0	0	0	0	0	0	0	0	0	0	0	200	200	0	0	200	200	0	0	0	0	0	0	0	125	0	200	200	200	200	0	50	0	0	50	125	50	0	200	0	0	50	0	200	0	0	0	0	0	0	125	0
chr11_61103050_61103350	300	300	300	300	300	300	0	300	300	300	300	300	300	300	300	275	0	300	300	275	300	300	300	300	300	0	0	0	300	300	300	300	0	0	300	300	0	300	0	0	300	300	0	0	300	300	0	300	300	300	300	300	300	0
chr11_69449300_69449950	0	0	0	25	0	0	0	0	0	0	0	0	0	250	650	625	0	625	625	0	0	0	0	0	625	0	625	0	625	625	650	650	650	625	0	0	650	625	0	0	650	0	0	0	625	650	0	0	650	0	0	0	0	0
chr11_69925850_69926200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	325	325	0	0	0	0	0	0	0	0	0	350	350	325	350	0	0	0	0	0	0	0	0	325	0	0	0	0	350	221	0	0	0	0	0	0	0
chr11_94780750_94781050	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	0	300	300	275	0	0	0	0	0	25	0	0	300	300	300	300	0	125	0	0	0	275	0	0	300	0	0	0	0	300	0	0	300	200	0	300	300	200
chr11_95108700_95109000	150	225	225	0	300	0	150	150	0	0	0	0	0	300	300	0	0	300	300	75	0	300	300	300	0	0	0	0	300	300	300	300	0	150	0	225	0	300	300	0	300	300	0	0	150	300	0	300	150	75	0	0	0	0
chr11_96013700_96014050	350	250	350	0	0	0	0	0	0	0	0	325	0	0	325	325	0	325	350	0	100	350	0	0	250	0	0	0	350	350	350	350	0	0	0	175	0	350	175	0	350	25	0	0	0	350	0	325	175	0	0	0	0	0
chr11_105043250_105043350	0	0	100	0	0	0	0	0	0	0	0	0	0	75	100	0	0	100	100	100	100	100	100	100	0	100	0	0	100	100	100	100	0	0	100	100	0	100	100	100	100	100	0	0	100	100	0	100	100	100	0	0	100	100
chr11_114058550_114058950	0	0	0	0	0	0	300	75	0	0	0	0	0	375	400	400	0	400	225	300	0	400	0	375	0	400	0	0	400	400	400	400	75	150	400	400	225	400	400	400	400	400	0	0	375	400	0	400	75	0	0	0	0	0
chr11_114111200_114111850	0	0	0	0	0	0	0	0	0	0	0	0	0	0	475	550	0	650	0	550	0	0	0	0	0	0	0	0	600	650	650	650	0	0	0	0	0	625	475	0	650	325	0	0	300	650	180	0	0	0	0	0	0	0
chr11_114166650_114167400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	750	0	0	750	0	375	0	750	300	0	0	0	0	0	750	750	750	675	300	0	0	0	0	675	0	0	750	0	0	0	525	750	0	0	0	0	0	0	0	0
chr11_114171600_114171950	0	275	0	350	0	0	0	0	0	0	0	0	0	0	275	225	0	350	0	0	0	350	0	0	0	0	0	0	350	350	350	350	0	0	0	0	0	275	0	0	350	0	0	0	0	350	0	0	0	0	0	0	0	0
chr11_117795500_117795800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	300	0	300	300	0	275	50	300	300	275	300	0	0	300	300	300	300	0	0	200	300	125	275	275	275	300	300	0	0	300	300	30	300	0	0	0	0	0	0
chr11_117823500_117823800	0	0	0	0	0	0	0	0	0	0	0	0	0	300	300	0	0	0	225	0	0	225	0	225	0	0	0	0	300	225	300	300	0	0	0	0	0	0	0	0	300	0	0	0	0	300	0	0	0	0	0	0	0	0
chr11_117828300_117828700	0	0	400	0	0	0	0	0	0	0	0	0	0	0	400	400	0	375	400	0	0	400	400	0	400	0	0	0	400	400	400	400	0	0	0	400	100	400	400	0	400	0	0	0	400	400	0	400	0	0	0	0	0	0
chr11_119751450_119751900	300	375	450	0	0	0	0	0	0	0	0	0	0	0	450	450	0	450	450	450	375	375	300	450	450	450	0	0	450	450	450	450	0	0	300	450	375	450	450	450	450	450	0	0	450	450	336	450	225	0	0	0	225	450
chr11_129273950_129274600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	625	0	0	650	475	600	0	0	0	0	0	0	0	0	650	475	650	325	0	0	0	0	0	0	0	0	650	0	0	0	0	650	0	0	250	0	0	0	0	0
chr11_130122450_130123600	0	450	0	400	0	0	0	375	0	0	0	0	0	675	1150	525	0	1150	750	600	0	225	75	0	0	0	0	450	1125	825	1150	1150	0	675	0	450	675	1150	375	0	1150	450	0	0	0	1150	0	0	750	525	300	450	525	525
chr12_563300_563600	0	300	0	0	0	0	0	0	0	0	0	0	0	300	300	275	0	275	300	0	0	300	50	300	300	300	0	0	300	300	300	300	0	0	0	275	0	300	300	0	0	125	0	0	300	300	0	300	125	0	0	125	275	0
chr12_1917350_1918500	0	0	0	0	0	0	0	0	0	0	0	0	0	1150	1150	975	343	1150	1125	1125	0	0	0	975	0	1150	450	0	1150	1150	1150	1150	0	1050	600	1150	900	1150	1150	1050	1150	1150	0	0	900	1150	938	1150	750	750	0	0	0	0
chr12_1918750_1919250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500	500	0	500	0	500	0	0	0	350	0	500	0	0	500	500	500	500	0	0	0	500	0	500	500	425	500	500	0	0	275	500	183	500	0	0	0	0	0	0
chr12_4027400_4027800	0	375	0	0	0	0	0	0	0	0	0	0	0	0	250	225	0	400	0	0	0	400	0	400	0	0	0	0	400	400	400	300	0	0	0	0	0	400	0	0	325	0	0	0	400	375	0	0	0	0	0	0	0	0
chr12_4223850_4224000	0	150	75	0	0	0	0	0	150	0	0	0	0	0	150	150	0	150	150	0	150	0	0	150	75	150	0	0	150	150	150	150	0	0	0	150	0	150	150	75	150	150	0	0	150	150	0	0	0	0	0	0	150	0
chr12_5051400_5051700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	300	0	300	300	75	0	0	0	0	0	300	0	0	300	300	300	300	0	0	0	300	225	300	300	300	300	300	0	0	0	300	79	300	300	75	0	0	150	0
chr12_7675050_7675500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	450	0	0	450	0	0	0	0	0	0	0	0	0	0	450	450	450	450	0	0	0	0	0	0	0	0	450	0	0	0	0	450	0	0	150	0	0	0	0	0
chr12_7675750_7675950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	200	0	0	200	0	0	0	0	0	0	0	0	0	0	200	200	200	200	0	0	0	0	0	0	0	0	200	0	0	0	0	200	0	0	50	0	0	0	0	0
chr12_7872800_7873450	0	0	0	0	0	0	0	0	0	0	0	0	0	600	650	625	0	625	625	0	0	0	300	0	0	0	475	0	650	625	650	550	650	625	0	0	650	650	475	0	550	0	0	525	0	650	300	550	0	0	250	0	0	0
chr12_8124250_8124750	0	0	0	125	50	0	275	0	0	0	0	0	0	500	500	200	0	500	500	500	200	0	0	500	50	500	0	0	500	500	500	500	0	50	0	500	0	500	500	0	500	350	0	0	350	500	287	425	200	200	0	0	0	0
chr12_15547600_15548250	0	0	0	0	0	0	0	0	0	425	125	650	350	500	650	500	0	650	650	650	650	650	650	650	650	650	50	0	650	650	650	650	0	0	0	650	0	650	650	650	650	650	0	0	650	650	0	650	275	650	275	50	500	275
chr12_27549800_27550300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	450	0	0	475	0	0	0	0	0	0	0	0	0	0	475	475	500	475	0	0	0	0	0	0	0	0	500	0	0	0	0	475	0	0	0	0	0	0	0	0
chr12_27555350_27555850	0	0	0	0	0	0	0	0	0	0	0	0	0	475	500	0	0	500	400	500	0	0	0	0	0	175	0	0	500	500	500	475	0	0	0	0	0	400	250	0	500	0	0	250	0	500	451	0	500	475	300	0	500	0
chr12_31716850_31716900	0	0	0	0	0	0	0	0	0	0	0	50	0	0	50	50	0	50	0	50	50	50	50	50	50	50	0	0	50	50	50	50	0	0	50	50	0	50	50	0	50	50	0	0	0	50	0	0	0	50	0	50	0	0
chr12_41189650_41189950	0	0	0	0	0	0	0	0	0	0	0	0	0	275	300	0	0	275	0	0	0	200	0	0	0	0	0	0	50	300	300	300	0	50	0	0	0	0	0	0	300	0	0	0	0	300	0	0	0	0	0	0	0	0
chr12_42481850_42482150	50	0	0	0	125	0	275	125	50	0	0	0	0	300	300	0	0	300	300	125	50	300	300	125	125	300	0	0	300	300	300	275	0	0	0	300	0	300	300	0	300	300	0	0	125	300	0	275	0	0	0	0	0	0
chr12_46487100_46487150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	50	0	50	50	0	0	0	0	0	0	50	0	0	50	50	50	50	0	50	0	50	0	50	50	0	50	50	0	0	0	50	0	0	50	0	0	0	0	0
chr12_49644900_49645500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	600	0	0	600	0	0	0	0	0	375	0	0	0	0	600	600	600	600	0	0	0	0	0	600	0	0	525	0	0	0	300	600	0	0	225	0	0	0	0	0
chr12_50509200_50509500	0	150	300	0	0	0	0	0	0	0	0	0	0	0	300	300	0	300	0	300	0	300	300	300	300	300	0	0	300	300	300	300	0	0	0	300	0	300	300	300	300	300	0	0	300	300	0	300	0	0	0	0	0	0
chr12_65881400_65882850	0	0	0	0	0	0	0	0	0	0	0	0	0	1125	1450	900	0	1350	1375	525	0	0	0	1350	0	300	525	0	1450	1450	1450	1450	900	750	975	0	0	1275	825	0	1425	0	0	525	1200	1450	712	600	0	0	0	0	0	0
chr12_65925350_65925750	0	0	0	0	0	0	0	0	0	0	0	0	0	300	400	375	0	400	375	400	0	0	0	0	0	400	0	0	400	400	400	400	225	400	0	0	0	400	400	0	400	0	0	0	0	400	338	0	400	400	400	400	400	300
chr12_66726500_66727050	0	0	0	0	0	0	0	0	0	0	0	0	0	550	550	450	0	550	550	525	0	0	0	0	0	525	0	0	550	550	550	525	0	550	0	525	550	550	0	0	550	0	0	0	0	550	439	0	550	550	550	550	550	550
chr12_69698900_69699600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	700	0	0	700	675	0	0	0	0	0	0	0	0	0	675	700	525	675	0	0	0	0	0	450	0	0	700	0	0	0	0	700	307	0	375	0	0	0	325	0
chr12_75483750_75484000	0	0	225	0	0	0	0	0	0	0	0	0	0	0	250	0	0	250	225	250	0	0	0	225	0	250	0	0	250	250	250	225	0	0	0	250	0	250	250	250	250	250	0	0	250	250	0	250	150	0	0	0	225	250
chr12_92154950_92155350	0	0	0	0	0	0	0	325	0	0	0	0	0	375	400	375	0	400	0	400	0	0	0	0	0	75	0	0	400	400	400	400	0	0	0	0	0	400	400	0	400	400	0	0	0	400	0	0	225	300	0	75	0	400
chr12_103440350_103441050	0	0	0	0	0	0	0	0	0	0	0	450	0	675	700	600	0	700	600	700	300	700	600	450	375	700	75	0	700	700	700	700	0	150	75	700	0	675	700	600	700	700	0	0	675	700	511	675	450	300	300	0	375	450
chr12_107321850_107322150	0	0	0	0	0	0	0	0	0	0	0	0	0	300	300	0	0	300	75	0	0	150	0	300	0	0	0	0	300	300	300	300	0	0	0	0	0	75	0	0	300	75	0	0	0	300	0	0	0	0	0	0	0	0
chr12_110640300_110640900	0	0	0	0	0	0	600	0	0	0	0	0	0	525	0	0	0	600	0	600	0	300	450	0	375	0	0	0	600	600	600	0	0	0	0	0	0	600	0	0	600	0	0	0	0	600	0	0	150	0	0	75	0	0
chr12_110641050_110641950	0	0	0	0	0	300	900	0	0	0	0	0	0	375	900	525	0	900	0	825	0	900	450	450	375	0	525	0	900	900	900	825	375	0	0	0	0	900	0	0	900	0	0	0	0	900	0	0	600	750	0	0	525	225
chr12_110681450_110681850	0	0	400	0	0	225	0	300	375	0	0	0	0	0	400	375	0	400	0	400	0	400	25	0	150	400	0	0	400	400	400	400	0	0	0	400	0	400	300	0	400	400	0	0	0	400	0	0	250	0	0	400	0	400
chr12_111360500_111361350	375	525	825	0	0	0	0	850	525	0	0	0	0	600	850	850	0	850	850	675	0	850	0	850	850	525	75	0	850	850	850	850	0	0	850	825	0	825	225	0	850	675	0	0	850	850	477	525	0	0	0	0	0	0
chr12_124554350_124554650	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	0	300	300	0	0	275	50	0	0	0	275	0	300	275	200	300	125	0	0	0	0	50	0	0	300	0	0	125	50	300	0	0	0	0	0	0	0	0
chr12_124676150_124676550	0	0	0	0	0	0	0	0	0	0	0	0	0	250	375	0	0	400	0	0	0	375	300	0	0	0	400	0	375	400	400	400	0	0	0	0	250	0	0	0	400	0	0	175	0	400	0	0	0	0	0	0	0	0
chr12_131796150_131796700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	550	525	0	550	550	0	0	0	0	0	0	525	0	0	550	550	550	550	0	0	0	525	0	525	525	375	550	525	0	0	0	550	0	450	0	0	0	0	0	0
chr12_131818650_131819400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	750	750	0	750	525	0	0	0	0	600	0	0	0	0	750	375	750	750	0	225	0	0	0	450	0	0	750	375	0	0	0	750	0	0	0	0	0	0	0	0
